"Sim_N","Day","AVG_SF_per_Day"
2102282250236925184,8,4.93
2102282250236925184,9,4.32
2102282250236925184,10,3.55
2102282250236925184,11,4.49
2102282250236925184,12,3.4
2102282250236925184,13,3.96
2102282250236925184,14,4.35
2102282250236925184,15,4.99
2183744932600638720,1,3.86
2183744932600638720,2,4.79
2183744932600638720,3,4.42
2183744932600638720,4,4.47
2183744932600638720,5,4.96
2183744932600638720,6,4.15
2183744932600638720,7,4.99
2183744932600638720,8,4.55
2183744932600638720,9,3.12
2183744932600638720,10,3.99
2183744932600638720,11,4.67
2183744932600638720,12,3.95
2183744932600638720,13,3.96
2183744932600638720,14,4.44
2183744932600638720,15,4.79
2188148339993894144,1,4.96
2188148339993894144,2,4.4
2188148339993894144,3,3.22
2188148339993894144,4,4.1
2188148339993894144,5,4.19
2188148339993894144,6,4.48
2188148339993894144,7,3.72
2188148339993894144,8,4.72
2188148339993894144,9,4.97
2188148339993894144,10,4.2
2188148339993894144,11,4.97
2188148339993894144,12,4.88
2188148339993894144,13,3.47
2188148339993894144,14,4.58
2188148339993894144,15,4.93
2296262171439628544,1,4.9
2296262171439628544,2,4.11
2296262171439628544,3,4.01
2296262171439628544,4,4.69
2296262171439628544,5,4.55
2296262171439628544,6,3.56
2296262171439628544,7,4.81
2296262171439628544,8,4.99
2296262171439628544,9,3.83
2296262171439628544,10,3.73
2296262171439628544,11,4.79
2296262171439628544,12,4.96
2296262171439628544,13,3.55
2296262171439628544,14,4.44
2296262171439628544,15,4.94
2334352911156208128,1,4.06
2334352911156208128,2,4.54
2334352911156208128,3,4.17
2334352911156208128,4,4.34
2334352911156208128,5,4.76
2334352911156208128,6,3.9
2334352911156208128,7,4.96
2334352911156208128,8,4.69
2334352911156208128,9,4.84
2334352911156208128,10,5
2334352911156208128,11,2.74
2334352911156208128,12,4.54
2334352911156208128,13,4.99
2334352911156208128,14,4.98
2334352911156208128,15,4.99
2384845178341120000,1,4.98
2384845178341120000,2,5
2384845178341120000,3,5
2384845178341120000,4,4.7
2384845178341120000,5,4.93
2384845178341120000,6,4.57
2384845178341120000,7,3.35
2384845178341120000,8,4.39
2384845178341120000,9,5
2384845178341120000,10,5
2384845178341120000,11,4.41
2384845178341120000,12,4.87
2384845178341120000,13,4.19
2384845178341120000,14,4.07
2384845178341120000,15,4.29
2461896156958770688,1,4.91
2461896156958770688,2,4.96
2461896156958770688,3,4.33
2461896156958770688,4,4.54
2461896156958770688,5,4.18
2461896156958770688,6,4.07
2461896156958770688,7,4.59
2461896156958770688,8,4.19
2461896156958770688,9,4.5
2461896156958770688,10,4.35
2461896156958770688,11,4.79
2461896156958770688,12,4.04
2461896156958770688,13,4.52
2461896156958770688,14,4.4
2461896156958770688,15,4.79
2561887078526563840,1,4.27
2561887078526563840,2,3.37
2561887078526563840,3,4.59
2561887078526563840,4,3.78
2561887078526563840,5,3.93
2561887078526563840,6,3.3
2561887078526563840,7,4.09
2561887078526563840,8,3.54
2561887078526563840,9,3.49
2561887078526563840,10,4.04
2561887078526563840,11,4.32
2561887078526563840,12,4.51
2561887078526563840,13,4.99
2561887078526563840,14,5
2561887078526563840,15,4.28
2679100522433092608,1,4.72
2679100522433092608,2,4.79
2679100522433092608,3,4.47
2679100522433092608,4,4.42
2679100522433092608,5,4.95
2679100522433092608,6,3.87
2679100522433092608,7,4.93
2679100522433092608,8,4.3
2679100522433092608,9,3.83
2679100522433092608,10,5
2679100522433092608,11,3.95
2679100522433092608,12,4.61
2679100522433092608,13,4.95
2679100522433092608,14,3.91
2679100522433092608,15,4.88
275073580241798400,1,4.61
275073580241798400,2,4.01
275073580241798400,3,3.86
275073580241798400,4,3.87
275073580241798400,5,3.82
275073580241798400,6,4.41
275073580241798400,7,4.95
275073580241798400,8,3.95
275073580241798400,9,4.94
275073580241798400,10,3.8
275073580241798400,11,3.7
275073580241798400,12,4.51
275073580241798400,13,4.4
275073580241798400,14,3.7
275073580241798400,15,4.63
2908859497673210880,1,4.47
2908859497673210880,2,4.84
2908859497673210880,3,3.7
2908859497673210880,4,3.98
2908859497673210880,5,4.84
2908859497673210880,6,4.18
2908859497673210880,7,3.96
2908859497673210880,8,3.07
2908859497673210880,9,4.76
2908859497673210880,10,3.23
2908859497673210880,11,3.95
2908859497673210880,12,4.97
2908859497673210880,13,4.69
2908859497673210880,14,4.16
2908859497673210880,15,3.7
2939613622018298368,1,4.99
2939613622018298368,2,4.3
2939613622018298368,3,3.64
2939613622018298368,4,4.55
2939613622018298368,5,4.93
