"Sim_N","Day","Time","New_Patients","Waiting","Assigned","Discharged","Beds_Avail_EOH"
1021268470082569984,1,"0:00",2,0,0,1,12
1021268470082569984,1,"1:00",1,0,1,0,11
1021268470082569984,1,"2:00",4,0,5,0,7
1021268470082569984,1,"3:00",3,0,7,1,5
1021268470082569984,1,"4:00",5,0,7,4,5
1021268470082569984,1,"5:00",2,0,8,1,4
1021268470082569984,1,"6:00",1,0,9,0,3
1021268470082569984,1,"7:00",3,0,10,2,2
1021268470082569984,1,"8:00",5,1,12,1,0
1021268470082569984,1,"9:00",5,3,12,3,0
1021268470082569984,1,"10:00",0,1,12,2,0
1021268470082569984,1,"11:00",0,0,10,3,2
1021268470082569984,1,"12:00",4,0,11,2,1
1021268470082569984,1,"13:00",3,1,12,1,0
1021268470082569984,1,"14:00",5,0,12,6,0
1021268470082569984,1,"15:00",4,2,12,2,0
1021268470082569984,1,"16:00",3,4,12,1,0
1021268470082569984,1,"17:00",5,6,12,2,0
1021268470082569984,1,"18:00",5,9,12,2,0
1021268470082569984,1,"19:00",1,7,12,3,0
1021268470082569984,1,"20:00",0,6,12,1,0
1021268470082569984,1,"21:00",0,5,12,1,0
1021268470082569984,1,"22:00",0,4,12,1,0
1021268470082569984,1,"23:00",2,5,12,1,0
1021268470082569984,2,"0:00",5,6,12,3,0
1021268470082569984,2,"1:00",1,4,12,3,0
1021268470082569984,2,"2:00",3,3,12,4,0
1021268470082569984,2,"3:00",0,0,11,4,1
1021268470082569984,2,"4:00",4,1,12,2,0
1021268470082569984,2,"5:00",5,6,12,0,0
1021268470082569984,2,"6:00",1,4,12,3,0
1021268470082569984,2,"7:00",5,7,12,2,0
1021268470082569984,2,"8:00",3,8,12,2,0
1021268470082569984,2,"9:00",4,11,12,1,0
1021268470082569984,2,"10:00",2,12,12,1,0
1021268470082569984,2,"11:00",1,12,12,1,0
1021268470082569984,2,"12:00",4,14,12,2,0
1021268470082569984,2,"13:00",5,15,12,4,0
1021268470082569984,2,"14:00",2,13,12,4,0
1021268470082569984,2,"15:00",2,12,12,3,0
1021268470082569984,2,"16:00",2,12,12,2,0
1021268470082569984,2,"17:00",0,11,12,0,0
1021268470082569984,2,"18:00",0,5,12,4,0
1021268470082569984,2,"19:00",1,1,12,4,0
1021268470082569984,2,"20:00",3,2,12,1,0
