"Sim_N","Day","AVG_SF_per_Day"
1852808917384225536,5,3.39
1852808917384225536,6,2.77
1852808917384225536,7,3.85
1852808917384225536,8,4.59
1852808917384225536,9,5
1852808917384225536,10,4.81
1852808917384225536,11,4.08
1852808917384225536,12,3.88
1852808917384225536,13,4.12
1852808917384225536,14,4.38
1852808917384225536,15,4.82
1916968484436354048,1,5
1916968484436354048,2,3.79
1916968484436354048,3,4.74
1916968484436354048,4,4.12
1916968484436354048,5,4.35
1916968484436354048,6,4.39
1916968484436354048,7,4.18
1916968484436354048,8,3.83
1916968484436354048,9,4.01
1916968484436354048,10,3.94
1916968484436354048,11,4.05
1916968484436354048,12,4.2
1916968484436354048,13,3.25
1916968484436354048,14,3.42
1916968484436354048,15,4.5
1996819569194037248,1,4.59
1996819569194037248,2,3.84
1996819569194037248,3,3.9
1996819569194037248,4,4.14
1996819569194037248,5,4.85
1996819569194037248,6,4.13
1996819569194037248,7,4.96
1996819569194037248,8,4.72
1996819569194037248,9,3.41
1996819569194037248,10,3.59
1996819569194037248,11,4.05
1996819569194037248,12,4.89
1996819569194037248,13,4.02
1996819569194037248,14,4.44
1996819569194037248,15,3.87
2096999885280179200,1,5
2096999885280179200,2,4.57
2096999885280179200,3,3.64
2096999885280179200,4,3.74
2096999885280179200,5,4.64
2096999885280179200,6,4.34
2096999885280179200,7,4.76
2096999885280179200,8,4.4
2096999885280179200,9,4.05
2096999885280179200,10,3.53
2096999885280179200,11,4.3
2096999885280179200,12,3.87
2096999885280179200,13,3.88
2096999885280179200,14,3.95
2096999885280179200,15,4.76
2120949779526105600,1,4.94
2120949779526105600,2,4.97
2120949779526105600,3,4.99
2120949779526105600,4,4.78
2120949779526105600,5,3.72
2120949779526105600,6,4.95
2120949779526105600,7,4.67
2120949779526105600,8,3.89
2120949779526105600,9,4.02
2120949779526105600,10,4.52
2120949779526105600,11,3.99
2120949779526105600,12,4.6
2120949779526105600,13,4.15
2120949779526105600,14,4.8
2120949779526105600,15,4.76
2174989546529456384,1,4.58
2174989546529456384,2,3.29
2174989546529456384,3,3.88
2174989546529456384,4,4.14
2174989546529456384,5,3.78
2174989546529456384,6,2.72
2174989546529456384,7,4.3
2174989546529456384,8,4.87
2174989546529456384,9,4.17
2174989546529456384,10,2.73
2174989546529456384,11,4.38
2174989546529456384,12,4.72
2174989546529456384,13,3.41
2174989546529456384,14,4.7
2174989546529456384,15,5
2183725963719687168,1,4.02
2183725963719687168,2,3.73
2183725963719687168,3,3.77
2183725963719687168,4,4.05
2183725963719687168,5,4.07
2183725963719687168,6,3.58
2183725963719687168,7,4.3
2183725963719687168,8,3.86
2183725963719687168,9,3.75
2183725963719687168,10,4.88
2183725963719687168,11,4.73
2183725963719687168,12,4.83
2183725963719687168,13,4.2
2183725963719687168,14,3.87
2183725963719687168,15,4.8
2406200777115094016,1,4.91
2406200777115094016,2,4.08
2406200777115094016,3,3.72
2406200777115094016,4,3.84
2406200777115094016,5,3.59
2406200777115094016,6,4.47
2406200777115094016,7,3.33
2406200777115094016,8,4.93
2406200777115094016,9,5
2406200777115094016,10,4.87
2406200777115094016,11,4.9
2406200777115094016,12,5
2406200777115094016,13,4.59
2406200777115094016,14,4.33
2406200777115094016,15,4.43
2448452470783339008,1,3.95
2448452470783339008,2,3.19
2448452470783339008,3,4.29
2448452470783339008,4,4.09
2448452470783339008,5,4
2448452470783339008,6,4.49
2448452470783339008,7,3.9
2448452470783339008,8,4.08
2448452470783339008,9,3.92
2448452470783339008,10,3.52
2448452470783339008,11,3.94
2448452470783339008,12,4.74
2448452470783339008,13,4.98
2448452470783339008,14,3.75
2448452470783339008,15,4.01
