"Sim_N","Day","AVG_SF_per_Day"
1001408336281700608,1,4.89
1001408336281700608,2,4.99
1001408336281700608,3,4.58
1001408336281700608,4,4.5
1001408336281700608,5,3.64
1001408336281700608,6,3.38
1001408336281700608,7,3.79
1001408336281700608,8,3.24
1001408336281700608,9,4.25
1001408336281700608,10,2.58
1001408336281700608,11,1.27
1001408336281700608,12,1.42
1001408336281700608,13,2.36
1001408336281700608,14,3.7
1001408336281700608,15,4.1
1048065833532067200,1,4.98
1048065833532067200,2,4.28
1048065833532067200,3,4.18
1048065833532067200,4,4.92
1048065833532067200,5,4.14
1048065833532067200,6,4.18
1048065833532067200,7,4.76
1048065833532067200,8,4.35
1048065833532067200,9,4.84
1048065833532067200,10,4.93
1048065833532067200,11,4.56
1048065833532067200,12,2.77
1048065833532067200,13,2.46
1048065833532067200,14,1.62
1048065833532067200,15,3.37
1104337188540109056,1,5
1104337188540109056,2,3.85
1104337188540109056,3,2.92
1104337188540109056,4,2.42
1104337188540109056,5,3.45
1104337188540109056,6,3.68
1104337188540109056,7,4.7
1104337188540109056,8,4.98
1104337188540109056,9,4.7
1104337188540109056,10,4.54
1104337188540109056,11,4.92
1104337188540109056,12,2.37
1104337188540109056,13,1.74
1104337188540109056,14,1.23
1104337188540109056,15,3.89
1107738410833504768,1,5
1107738410833504768,2,4.96
1107738410833504768,3,4.44
1107738410833504768,4,3.53
1107738410833504768,5,3.83
1107738410833504768,6,3.02
1107738410833504768,7,2.44
1107738410833504768,8,2.06
1107738410833504768,9,2.01
1107738410833504768,10,2.99
1107738410833504768,11,4.34
1107738410833504768,12,4.78
1107738410833504768,13,4.9
1107738410833504768,14,3.69
1107738410833504768,15,3.66
1134751002159277056,1,4.91
1134751002159277056,2,4.48
1134751002159277056,3,3.2
1134751002159277056,4,2.15
1134751002159277056,5,1.64
1134751002159277056,6,2.37
1134751002159277056,7,3.5
1134751002159277056,8,3.92
1134751002159277056,9,2.52
1134751002159277056,10,3.14
1134751002159277056,11,1.78
1134751002159277056,12,2.24
1134751002159277056,13,2.49
1134751002159277056,14,3.27
1134751002159277056,15,3.69
1233492318707647744,1,4.76
1233492318707647744,2,4.68
1233492318707647744,3,4.98
1233492318707647744,4,4.91
1233492318707647744,5,4.87
1233492318707647744,6,4.03
1233492318707647744,7,4.2
1233492318707647744,8,3.81
1233492318707647744,9,4.8
1233492318707647744,10,3.36
1233492318707647744,11,2.12
1233492318707647744,12,2.16
1233492318707647744,13,2.12
1233492318707647744,14,3.32
1233492318707647744,15,4.83
1235746956773836544,1,5
1235746956773836544,2,4.44
1235746956773836544,3,3.02
1235746956773836544,4,3.1
1235746956773836544,5,1.51
1235746956773836544,6,2.82
1235746956773836544,7,2.89
1235746956773836544,8,1.7
1235746956773836544,9,1.67
1235746956773836544,10,1.15
1235746956773836544,11,4.79
1235746956773836544,12,4.32
1235746956773836544,13,2.74
1235746956773836544,14,1.84
1235746956773836544,15,2.79
127047468159934048,1,4.39
127047468159934048,2,4.3
127047468159934048,3,4.5
127047468159934048,4,4.7
127047468159934048,5,3.8
127047468159934048,6,3.16
127047468159934048,7,2.9
127047468159934048,8,2.69
127047468159934048,9,1.38
127047468159934048,10,1.22
127047468159934048,11,1.27
127047468159934048,12,2.1
127047468159934048,13,1.98
127047468159934048,14,2.46
127047468159934048,15,4.5
1277191484234506496,1,5
1277191484234506496,2,4.4
1277191484234506496,3,4.34
1277191484234506496,4,4.79
1277191484234506496,5,4.89
1277191484234506496,6,3.54
1277191484234506496,7,3.88
1277191484234506496,8,2.97
1277191484234506496,9,1.71
1277191484234506496,10,3.82
1277191484234506496,11,3.44
1277191484234506496,12,2.77
1277191484234506496,13,2.62
1277191484234506496,14,4.63
1277191484234506496,15,4.87
1357670303755116544,1,5
1357670303755116544,2,4.53
1357670303755116544,3,4.24
1357670303755116544,4,2.59
1357670303755116544,5,1.14
1357670303755116544,6,1.9
1357670303755116544,7,3.52
1357670303755116544,8,1.49
1357670303755116544,9,1.55
1357670303755116544,10,1.46
1357670303755116544,11,1.44
1357670303755116544,12,3.07
1357670303755116544,13,2.4
1357670303755116544,14,1.76
1357670303755116544,15,2.95
1469399472122048512,1,4.24
1469399472122048512,2,2.31
1469399472122048512,3,1.56
1469399472122048512,4,3
1469399472122048512,5,3.25
1469399472122048512,6,4.2
1469399472122048512,7,3.5
1469399472122048512,8,4.09
1469399472122048512,9,4.31
1469399472122048512,10,4.88
1469399472122048512,11,2.73
1469399472122048512,12,2.01
1469399472122048512,13,1.58
1469399472122048512,14,1.1
1469399472122048512,15,3.13
1662096901942255616,1,4.37
1662096901942255616,2,2.27
1662096901942255616,3,2.56
1662096901942255616,4,2.88
1662096901942255616,5,3.75
1662096901942255616,6,4.96
1662096901942255616,7,4.89
1662096901942255616,8,4.88
1662096901942255616,9,4.96
1662096901942255616,10,4.28
1662096901942255616,11,2.84
1662096901942255616,12,1.54
1662096901942255616,13,3.16
1662096901942255616,14,2.96
1662096901942255616,15,3.85
1885002927672697856,1,4.86
1885002927672697856,2,4.99
1885002927672697856,3,4.24
1885002927672697856,4,4.91
1885002927672697856,5,4.99
1885002927672697856,6,4.84
1885002927672697856,7,4.53
1885002927672697856,8,4.99
1885002927672697856,9,4.97
1885002927672697856,10,4.76
1885002927672697856,11,3.23
1885002927672697856,12,2.89
1885002927672697856,13,2.02
1885002927672697856,14,1.65
1885002927672697856,15,3.62
1997044657022329600,1,4.31
1997044657022329600,2,3.51
1997044657022329600,3,1.63
1997044657022329600,4,2.41
1997044657022329600,5,3.09
1997044657022329600,6,2.21
1997044657022329600,7,2.02
1997044657022329600,8,3.63
1997044657022329600,9,4.99
1997044657022329600,10,4.62
1997044657022329600,11,3.81
1997044657022329600,12,3.67
1997044657022329600,13,3.37
1997044657022329600,14,4.42
1997044657022329600,15,4.16
2025171406112717312,1,4.78
2025171406112717312,2,4.95
2025171406112717312,3,4.96
