"Sim_N","Day","Time","New_Patients","Waiting","Assigned","Discharged","Beds_Avail_EOH"
1066778666785066496,1,"0:00",2,0,2,0,10
1066778666785066496,1,"1:00",1,0,3,0,9
1066778666785066496,1,"2:00",0,0,3,0,9
1066778666785066496,1,"3:00",3,0,6,0,6
1066778666785066496,1,"4:00",3,0,6,2,6
1066778666785066496,1,"5:00",3,0,5,3,7
1066778666785066496,1,"6:00",0,0,4,1,8
1066778666785066496,1,"7:00",2,0,4,2,8
1066778666785066496,1,"8:00",1,0,2,3,10
1066778666785066496,1,"9:00",0,0,2,0,10
1066778666785066496,1,"10:00",4,0,4,2,8
1066778666785066496,1,"11:00",5,0,5,4,7
1066778666785066496,1,"12:00",4,0,8,1,4
1066778666785066496,1,"13:00",2,0,10,0,2
1066778666785066496,1,"14:00",4,0,10,4,2
1066778666785066496,1,"15:00",4,0,11,3,1
1066778666785066496,1,"16:00",5,3,12,1,0
1066778666785066496,1,"17:00",0,2,12,1,0
1066778666785066496,1,"18:00",1,0,12,3,0
1066778666785066496,1,"19:00",5,1,12,4,0
1066778666785066496,1,"20:00",3,2,12,2,0
1066778666785066496,1,"21:00",3,4,12,1,0
1066778666785066496,1,"22:00",4,6,12,2,0
1066778666785066496,1,"23:00",1,7,12,0,0
1066778666785066496,2,"0:00",0,6,12,1,0
1066778666785066496,2,"1:00",0,5,12,1,0
1066778666785066496,2,"2:00",2,6,12,1,0
1066778666785066496,2,"3:00",5,10,12,1,0
1066778666785066496,2,"4:00",1,7,12,4,0
1066778666785066496,2,"5:00",3,8,12,2,0
1066778666785066496,2,"6:00",5,10,12,3,0
1066778666785066496,2,"7:00",0,8,12,2,0
1066778666785066496,2,"8:00",2,7,12,3,0
1066778666785066496,2,"9:00",1,6,12,2,0
1066778666785066496,2,"10:00",0,5,12,1,0
1066778666785066496,2,"11:00",0,2,12,3,0
1066778666785066496,2,"12:00",2,2,12,2,0
1066778666785066496,2,"13:00",0,2,12,0,0
1066778666785066496,2,"14:00",3,2,12,3,0
1066778666785066496,2,"15:00",5,5,12,1,0
1066778666785066496,2,"16:00",4,9,12,0,0
1066778666785066496,2,"17:00",0,6,12,3,0
1066778666785066496,2,"18:00",5,8,12,3,0
1066778666785066496,2,"19:00",3,8,12,3,0
1066778666785066496,2,"20:00",3,9,12,2,0
1066778666785066496,2,"21:00",3,10,12,2,0
1066778666785066496,2,"22:00",4,14,12,0,0
1066778666785066496,2,"23:00",0,13,12,1,0
1066778666785066496,3,"0:00",4,12,12,5,0
1066778666785066496,3,"1:00",5,15,12,2,0
1066778666785066496,3,"2:00",4,16,12,2,0
1066778666785066496,3,"3:00",0,14,12,2,0
1066778666785066496,3,"4:00",5,19,12,0,0
1066778666785066496,3,"5:00",2,16,12,5,0
1066778666785066496,3,"6:00",4,17,12,2,0
1066778666785066496,3,"7:00",4,17,12,4,0
1066778666785066496,3,"8:00",5,22,12,0,0
1066778666785066496,3,"9:00",4,22,12,4,0
1066778666785066496,3,"10:00",2,19,12,5,0
1066778666785066496,3,"11:00",1,16,12,4,0
1066778666785066496,3,"12:00",0,10,12,6,0
1066778666785066496,3,"13:00",3,9,12,4,0
1066778666785066496,3,"14:00",2,10,12,1,0
1066778666785066496,3,"15:00",5,12,12,3,0
1066778666785066496,3,"16:00",0,12,12,0,0
1066778666785066496,3,"17:00",2,14,12,0,0
1066778666785066496,3,"18:00",4,17,12,1,0
1066778666785066496,3,"19:00",4,15,12,6,0
1066778666785066496,3,"20:00",0,11,12,4,0
1066778666785066496,3,"21:00",3,12,12,2,0
1066778666785066496,3,"22:00",0,11,12,1,0
1066778666785066496,3,"23:00",4,15,12,0,0
1066778666785066496,4,"0:00",2,16,12,1,0
1066778666785066496,4,"1:00",2,15,12,3,0
1066778666785066496,4,"2:00",4,16,12,2,0
1066778666785066496,4,"3:00",4,17,12,3,0
1066778666785066496,4,"4:00",5,22,12,0,0
1066778666785066496,4,"5:00",1,20,12,3,0
1066778666785066496,4,"6:00",0,16,12,4,0
1066778666785066496,4,"7:00",2,15,12,3,0
1066778666785066496,4,"8:00",3,17,12,1,0
1066778666785066496,4,"9:00",3,17,12,3,0
1066778666785066496,4,"10:00",0,15,12,2,0
1066778666785066496,4,"11:00",1,14,12,2,0
1066778666785066496,4,"12:00",0,11,12,3,0
1066778666785066496,4,"13:00",3,13,12,1,0
1066778666785066496,4,"14:00",0,12,12,1,0
1066778666785066496,4,"15:00",1,12,12,1,0
1066778666785066496,4,"16:00",3,12,12,2,0
1066778666785066496,4,"17:00",2,12,12,1,0
1066778666785066496,4,"18:00",3,12,12,3,0
1066778666785066496,4,"19:00",0,11,12,1,0
1066778666785066496,4,"20:00",3,11,12,2,0
1066778666785066496,4,"21:00",0,8,12,3,0
1066778666785066496,4,"22:00",3,11,12,0,0
1066778666785066496,4,"23:00",2,8,12,5,0
1066778666785066496,5,"0:00",0,6,12,2,0
1066778666785066496,5,"1:00",5,7,12,4,0
1066778666785066496,5,"2:00",5,7,12,4,0
1066778666785066496,5,"3:00",1,4,12,3,0
1066778666785066496,5,"4:00",0,2,12,2,0
1066778666785066496,5,"5:00",3,4,12,1,0
1066778666785066496,5,"6:00",2,6,12,0,0
1066778666785066496,5,"7:00",5,8,12,3,0
1066778666785066496,5,"8:00",5,10,12,2,0
1066778666785066496,5,"9:00",5,14,12,1,0
1066778666785066496,5,"10:00",3,15,12,2,0
1066778666785066496,5,"11:00",5,19,12,1,0
1066778666785066496,5,"12:00",1,20,12,0,0
1066778666785066496,5,"13:00",3,18,12,5,0
1066778666785066496,5,"14:00",5,19,12,4,0
1066778666785066496,5,"15:00",4,16,12,6,0
1066778666785066496,5,"16:00",0,15,12,1,0
1066778666785066496,5,"17:00",5,18,12,2,0
1066778666785066496,5,"18:00",5,19,12,3,0
1066778666785066496,5,"19:00",0,13,12,6,0
1066778666785066496,5,"20:00",3,16,12,0,0
1066778666785066496,5,"21:00",1,16,12,1,0
1066778666785066496,5,"22:00",5,20,12,1,0
1066778666785066496,5,"23:00",2,22,12,0,0
1066778666785066496,6,"0:00",4,24,12,2,0
1066778666785066496,6,"1:00",1,23,12,2,0
1066778666785066496,6,"2:00",1,21,12,3,0
1066778666785066496,6,"3:00",4,22,12,2,0
1066778666785066496,6,"4:00",2,22,12,2,0
1066778666785066496,6,"5:00",1,23,12,0,0
1066778666785066496,6,"6:00",0,18,12,3,0
1066778666785066496,6,"7:00",1,17,12,2,0
1066778666785066496,6,"8:00",1,15,12,3,0
1066778666785066496,6,"9:00",5,16,12,3,0
1066778666785066496,6,"10:00",2,14,12,4,0
1066778666785066496,6,"11:00",2,13,12,3,0
1066778666785066496,6,"12:00",4,16,12,1,0
1066778666785066496,6,"13:00",5,17,12,3,0
1066778666785066496,6,"14:00",1,18,12,0,0
1066778666785066496,6,"15:00",2,18,12,2,0
1066778666785066496,6,"16:00",4,21,12,0,0
1066778666785066496,6,"17:00",2,21,12,2,0
1066778666785066496,6,"18:00",5,23,12,2,0
1066778666785066496,6,"19:00",4,25,12,1,0
1066778666785066496,6,"20:00",4,27,12,2,0
1066778666785066496,6,"21:00",0,23,12,4,0
1066778666785066496,6,"22:00",1,23,12,1,0
1066778666785066496,6,"23:00",2,24,12,1,0
1066778666785066496,7,"0:00",4,26,12,1,0
1066778666785066496,7,"1:00",1,22,12,1,0
1066778666785066496,7,"2:00",4,24,12,2,0
1066778666785066496,7,"3:00",0,23,12,1,0
1066778666785066496,7,"4:00",1,22,12,1,0
1066778666785066496,7,"5:00",5,24,12,2,0
1066778666785066496,7,"6:00",1,22,12,2,0
1066778666785066496,7,"7:00",0,18,12,4,0
1066778666785066496,7,"8:00",0,12,12,3,0
1066778666785066496,7,"9:00",2,11,12,3,0
1066778666785066496,7,"10:00",0,7,12,4,0
1066778666785066496,7,"11:00",4,11,12,0,0
1066778666785066496,7,"12:00",3,12,12,2,0
1066778666785066496,7,"13:00",1,7,12,6,0
1066778666785066496,7,"14:00",5,9,12,3,0
1066778666785066496,7,"15:00",1,8,12,2,0
1066778666785066496,7,"16:00",5,10,12,3,0
1066778666785066496,7,"17:00",2,12,12,0,0
1066778666785066496,7,"18:00",5,15,12,2,0
1066778666785066496,7,"19:00",4,12,12,6,0
1066778666785066496,7,"20:00",1,11,12,2,0
1066778666785066496,7,"21:00",2,13,12,0,0
1066778666785066496,7,"22:00",1,11,12,3,0
1066778666785066496,7,"23:00",3,11,12,3,0
1066778666785066496,8,"0:00",4,11,12,4,0
1066778666785066496,8,"1:00",1,12,12,0,0
1066778666785066496,8,"2:00",2,11,12,2,0
1066778666785066496,8,"3:00",0,9,12,2,0
1066778666785066496,8,"4:00",5,13,12,1,0
1066778666785066496,8,"5:00",2,14,12,1,0
1066778666785066496,8,"6:00",2,10,12,6,0
1066778666785066496,8,"7:00",2,9,12,3,0
1066778666785066496,8,"8:00",5,8,12,6,0
1066778666785066496,8,"9:00",1,7,12,2,0
1066778666785066496,8,"10:00",1,4,12,4,0
1066778666785066496,8,"11:00",5,5,12,3,0
1066778666785066496,8,"12:00",5,8,12,2,0
1066778666785066496,8,"13:00",2,9,12,1,0
1066778666785066496,8,"14:00",2,6,12,5,0
1066778666785066496,8,"15:00",2,6,12,2,0
1066778666785066496,8,"16:00",1,6,12,1,0
1066778666785066496,8,"17:00",5,9,12,1,0
1066778666785066496,8,"18:00",1,8,12,2,0
1066778666785066496,8,"19:00",5,8,12,4,0
