"Sim_N","Day","AVG_SF_per_Day"
1014941556287690880,1,2.76
1014941556287690880,2,1.74
1014941556287690880,3,0.78
1014941556287690880,4,1.36
1014941556287690880,5,0.87
1014941556287690880,6,2.27
1014941556287690880,7,0.98
1014941556287690880,8,1.79
1014941556287690880,9,1.39
1014941556287690880,10,1.11
1014941556287690880,11,0.99
1014941556287690880,12,1.28
1014941556287690880,13,1.26
1014941556287690880,14,1.09
1014941556287690880,15,2.94
1017554577556424832,1,4.33
1017554577556424832,2,1.15
1017554577556424832,3,1.73
1017554577556424832,4,1.33
1017554577556424832,5,1.58
1017554577556424832,6,0.65
1017554577556424832,7,0.85
1017554577556424832,8,1.45
1017554577556424832,9,1.25
1017554577556424832,10,0.65
1017554577556424832,11,1.62
1017554577556424832,12,0.81
1017554577556424832,13,0.79
1017554577556424832,14,1.69
1017554577556424832,15,3.43
1023793553016574464,1,3.56
1023793553016574464,2,0.86
1023793553016574464,3,1.14
1023793553016574464,4,0.82
1023793553016574464,5,1.9
1023793553016574464,6,0.84
1023793553016574464,7,0.97
1023793553016574464,8,0.94
1023793553016574464,9,0.89
1023793553016574464,10,0.97
1023793553016574464,11,0.84
1023793553016574464,12,1.05
1023793553016574464,13,1.25
1023793553016574464,14,1
1023793553016574464,15,3.35
10256301389627556,1,4.25
10256301389627556,2,1.26
10256301389627556,3,0.97
10256301389627556,4,1.07
10256301389627556,5,0.85
10256301389627556,6,1.16
10256301389627556,7,1.06
10256301389627556,8,1.18
10256301389627556,9,0.9
10256301389627556,10,1.24
10256301389627556,11,0.98
10256301389627556,12,1.46
10256301389627556,13,1.28
10256301389627556,14,0.96
10256301389627556,15,2.76
1030976983995978496,1,2.87
1030976983995978496,2,0.57
1030976983995978496,3,1.39
1030976983995978496,4,1.08
1030976983995978496,5,0.97
1030976983995978496,6,2.19
1030976983995978496,7,1.04
1030976983995978496,8,0.92
1030976983995978496,9,1.24
1030976983995978496,10,1.22
1030976983995978496,11,1.13
1030976983995978496,12,0.88
1030976983995978496,13,0.99
1030976983995978496,14,1.01
1030976983995978496,15,2.26
1037748675650292736,1,3.32
1037748675650292736,2,0.84
1037748675650292736,3,0.93
1037748675650292736,4,1.06
1037748675650292736,5,1.31
1037748675650292736,6,1.25
1037748675650292736,7,0.82
1037748675650292736,8,1.09
1037748675650292736,9,0.74
1037748675650292736,10,1.2
1037748675650292736,11,1.72
1037748675650292736,12,0.74
1037748675650292736,13,1.25
1037748675650292736,14,0.85
1037748675650292736,15,2.98
1045824136233980800,1,3.65
1045824136233980800,2,1.38
1045824136233980800,3,0.94
1045824136233980800,4,0.97
1045824136233980800,5,1.03
1045824136233980800,6,1.01
1045824136233980800,7,0.73
1045824136233980800,8,0.92
1045824136233980800,9,0.78
1045824136233980800,10,1.14
1045824136233980800,11,0.74
1045824136233980800,12,1.63
1045824136233980800,13,1.16
1045824136233980800,14,0.76
1045824136233980800,15,2.66
1045849548839532032,1,3.62
1045849548839532032,2,2.55
1045849548839532032,3,1.3
1045849548839532032,4,1.35
1045849548839532032,5,1.22
1045849548839532032,6,1.94
1045849548839532032,7,1.1
1045849548839532032,8,1.42
1045849548839532032,9,0.74
1045849548839532032,10,0.84
1045849548839532032,11,0.95
1045849548839532032,12,1.09
1045849548839532032,13,0.85
1045849548839532032,14,1.58
1045849548839532032,15,2.97
1088706504016878336,1,4.17
1088706504016878336,2,2.55
1088706504016878336,3,2.34
1088706504016878336,4,0.8
1088706504016878336,5,1.02
1088706504016878336,6,1.48
1088706504016878336,7,0.68
1088706504016878336,8,1.74
1088706504016878336,9,1.02
1088706504016878336,10,0.66
1088706504016878336,11,0.65
1088706504016878336,12,0.71
1088706504016878336,13,1.03
