"Sim_N","Day","AVG_SF_per_Day"
1004569539500043520,1,4.18
1004569539500043520,2,1.38
1004569539500043520,3,0.8
1004569539500043520,4,1.47
1004569539500043520,5,1.38
1004569539500043520,6,1.57
1004569539500043520,7,1.11
1004569539500043520,8,1.25
1004569539500043520,9,3.39
1004569539500043520,10,2.58
1004569539500043520,11,0.63
1004569539500043520,12,1.13
1004569539500043520,13,0.98
1004569539500043520,14,0.68
1004569539500043520,15,2.49
1011676177105764480,1,3.55
1011676177105764480,2,1.9
1011676177105764480,3,1
1011676177105764480,4,0.86
1011676177105764480,5,0.57
1011676177105764480,6,1.13
1011676177105764480,7,0.8
1011676177105764480,8,0.73
1011676177105764480,9,1.46
1011676177105764480,10,1.04
1011676177105764480,11,1.14
1011676177105764480,12,1
1011676177105764480,13,2.12
1011676177105764480,14,0.84
1011676177105764480,15,2.54
1033566415603965184,1,4.17
1033566415603965184,2,1.59
1033566415603965184,3,1.28
1033566415603965184,4,0.96
1033566415603965184,5,0.96
1033566415603965184,6,1.17
1033566415603965184,7,2.08
1033566415603965184,8,0.57
1033566415603965184,9,1.23
1033566415603965184,10,1.38
1033566415603965184,11,0.79
1033566415603965184,12,1.56
1033566415603965184,13,0.81
1033566415603965184,14,1.12
1033566415603965184,15,3.73
1034737795849818368,1,3.75
1034737795849818368,2,0.98
1034737795849818368,3,0.85
1034737795849818368,4,0.91
1034737795849818368,5,0.74
1034737795849818368,6,1.19
1034737795849818368,7,1.12
1034737795849818368,8,0.96
1034737795849818368,9,1.01
1034737795849818368,10,0.54
1034737795849818368,11,0.74
1034737795849818368,12,1.04
1034737795849818368,13,1.25
1034737795849818368,14,1.88
1034737795849818368,15,2.89
1053540139451078656,1,3.89
1053540139451078656,2,1.34
1053540139451078656,3,0.97
1053540139451078656,4,1.24
1053540139451078656,5,1.52
1053540139451078656,6,0.79
1053540139451078656,7,0.98
1053540139451078656,8,0.79
1053540139451078656,9,1.17
1053540139451078656,10,1.55
1053540139451078656,11,1.1
1053540139451078656,12,1.57
1053540139451078656,13,0.65
1053540139451078656,14,1.05
1053540139451078656,15,2.71
1070303126414704768,1,4.33
1070303126414704768,2,2.25
1070303126414704768,3,0.78
1070303126414704768,4,1.05
1070303126414704768,5,1.04
1070303126414704768,6,0.93
1070303126414704768,7,0.85
1070303126414704768,8,1.15
1070303126414704768,9,1
1070303126414704768,10,0.94
1070303126414704768,11,0.97
1070303126414704768,12,1.3
1070303126414704768,13,1.17
1070303126414704768,14,0.88
1070303126414704768,15,2.21
1081786303692209280,1,3.36
1081786303692209280,2,1.18
1081786303692209280,3,1.07
1081786303692209280,4,1.28
1081786303692209280,5,1.6
1081786303692209280,6,1.35
1081786303692209280,7,1.32
1081786303692209280,8,1.38
1081786303692209280,9,1.21
1081786303692209280,10,0.83
1081786303692209280,11,0.53
1081786303692209280,12,1.06
1081786303692209280,13,0.99
1081786303692209280,14,1.19
1081786303692209280,15,3.07
1104536504409127424,1,2.83
1104536504409127424,2,1.19
1104536504409127424,3,1.06
1104536504409127424,4,1.21
1104536504409127424,5,1.34
1104536504409127424,6,0.69
1104536504409127424,7,1.25
1104536504409127424,8,0.84
1104536504409127424,9,0.91
1104536504409127424,10,1.54
1104536504409127424,11,1.14
1104536504409127424,12,1.03
1104536504409127424,13,1.19
1104536504409127424,14,1.43
1104536504409127424,15,3.3
112941627427259200,1,3.36
112941627427259200,2,1.43
112941627427259200,3,1.28
112941627427259200,4,1.16
112941627427259200,5,1.06
112941627427259200,6,1.59
112941627427259200,7,0.74
112941627427259200,8,1.13
112941627427259200,9,1.33
112941627427259200,10,1.21
112941627427259200,11,0.69
112941627427259200,12,1.02
112941627427259200,13,1.12
112941627427259200,14,0.84
112941627427259200,15,3.33
1136529335605661184,1,3.79
1136529335605661184,2,1.2
1136529335605661184,3,1.06
1136529335605661184,4,0.99
1136529335605661184,5,2.3
1136529335605661184,6,0.79
1136529335605661184,7,0.99
1136529335605661184,8,1.07
1136529335605661184,9,1.18
1136529335605661184,10,0.83
1136529335605661184,11,1.21
1136529335605661184,12,1.2
1136529335605661184,13,0.87
1136529335605661184,14,0.84
1136529335605661184,15,3.46
1137512496272398720,1,2.77
1137512496272398720,2,1.76
1137512496272398720,3,0.9
1137512496272398720,4,0.63
1137512496272398720,5,0.87
1137512496272398720,6,1.12
1137512496272398720,7,0.96
1137512496272398720,8,1.51
1137512496272398720,9,0.7
1137512496272398720,10,0.76
1137512496272398720,11,0.65
1137512496272398720,12,0.8
1137512496272398720,13,1.1
1137512496272398720,14,0.93
1137512496272398720,15,3.64
1.140275731043e+18,1,4.42
1.140275731043e+18,2,1.46
1.140275731043e+18,3,1.46
1.140275731043e+18,4,1.04
1.140275731043e+18,5,0.82
1.140275731043e+18,6,1.14
1.140275731043e+18,7,0.98
1.140275731043e+18,8,1.25
1.140275731043e+18,9,0.76
1.140275731043e+18,10,0.87
1.140275731043e+18,11,1.17
1.140275731043e+18,12,1.38
1.140275731043e+18,13,1.22
1.140275731043e+18,14,1.41
1.140275731043e+18,15,3.08
1142711529188371712,1,3.1
1142711529188371712,2,1
1142711529188371712,3,0.95
1142711529188371712,4,1.3
1142711529188371712,5,1.97
1142711529188371712,6,0.85
1142711529188371712,7,0.84
1142711529188371712,8,2.84
1142711529188371712,9,1.96
1142711529188371712,10,1.34
1142711529188371712,11,0.72
1142711529188371712,12,1
1142711529188371712,13,1.17
1142711529188371712,14,0.74
1142711529188371712,15,2.95
1144513104176160000,1,3.24
1144513104176160000,2,1.24
1144513104176160000,3,0.87
1144513104176160000,4,0.79
1144513104176160000,5,0.79
1144513104176160000,6,0.93
1144513104176160000,7,1.99
1144513104176160000,8,1.3
1144513104176160000,9,1.01
1144513104176160000,10,1.03
1144513104176160000,11,0.89
1144513104176160000,12,1.32
1144513104176160000,13,0.88
1144513104176160000,14,1.72
1144513104176160000,15,2.78
1157492026190645248,1,4
1157492026190645248,2,0.91
1157492026190645248,3,0.68
1157492026190645248,4,0.85
1157492026190645248,5,1.23
1157492026190645248,6,1.22
1157492026190645248,7,0.86
1157492026190645248,8,1.13
1157492026190645248,9,1.1
1157492026190645248,10,0.9
1157492026190645248,11,0.79
1157492026190645248,12,1.36
1157492026190645248,13,0.93
1157492026190645248,14,0.8
1157492026190645248,15,2.42
1165565757646551296,1,2.53
1165565757646551296,2,0.81
1165565757646551296,3,1
1165565757646551296,4,0.7
1165565757646551296,5,1.74
1165565757646551296,6,1.25
1165565757646551296,7,0.96
1165565757646551296,8,0.85
1165565757646551296,9,0.54
1165565757646551296,10,2.3
1165565757646551296,11,1.49
1165565757646551296,12,1.41
1165565757646551296,13,1.34
1165565757646551296,14,1.04
1165565757646551296,15,2.6
1202991669854195712,1,3.5
1202991669854195712,2,2.57
1202991669854195712,3,0.68
1202991669854195712,4,0.63
1202991669854195712,5,1.38
1202991669854195712,6,1.54
1202991669854195712,7,2.34
1202991669854195712,8,2.13
1202991669854195712,9,2.72
1202991669854195712,10,0.86
1202991669854195712,11,0.88
