"Sim_N","Day","AVG_SF_per_Day"
1804295235313874432,13,4.86
1804295235313874432,14,4.71
1804295235313874432,15,4.82
2053293919547398656,1,5
2053293919547398656,2,4.64
2053293919547398656,3,5
2053293919547398656,4,5
2053293919547398656,5,4.81
2053293919547398656,6,4.99
2053293919547398656,7,5
2053293919547398656,8,4.89
2053293919547398656,9,3.79
2053293919547398656,10,4.6
2053293919547398656,11,4.98
2053293919547398656,12,4.93
2053293919547398656,13,4.4
2053293919547398656,14,4.45
2053293919547398656,15,4.73
2086496005549362688,1,4.99
2086496005549362688,2,4.92
2086496005549362688,3,5
2086496005549362688,4,4.91
2086496005549362688,5,4.96
2086496005549362688,6,4.98
2086496005549362688,7,5
2086496005549362688,8,5
2086496005549362688,9,4.96
2086496005549362688,10,4.74
2086496005549362688,11,5
2086496005549362688,12,4.57
2086496005549362688,13,4.7
2086496005549362688,14,4.82
2086496005549362688,15,5
2099952938157092864,1,5
2099952938157092864,2,5
2099952938157092864,3,4.99
2099952938157092864,4,5
2099952938157092864,5,5
2099952938157092864,6,4.95
2099952938157092864,7,5
2099952938157092864,8,5
2099952938157092864,9,4.93
2099952938157092864,10,5
2099952938157092864,11,4.86
2099952938157092864,12,4.94
2099952938157092864,13,5
2099952938157092864,14,4.44
2099952938157092864,15,4.87
2175809480805179136,1,5
2175809480805179136,2,5
2175809480805179136,3,5
2175809480805179136,4,5
2175809480805179136,5,5
2175809480805179136,6,5
2175809480805179136,7,4.92
2175809480805179136,8,4.97
2175809480805179136,9,4.91
2175809480805179136,10,5
2175809480805179136,11,5
2175809480805179136,12,5
2175809480805179136,13,4.83
2175809480805179136,14,4.98
2175809480805179136,15,4.88
2322843090433145856,1,4.96
2322843090433145856,2,4.98
2322843090433145856,3,4.98
2322843090433145856,4,5
2322843090433145856,5,4.99
2322843090433145856,6,4.97
2322843090433145856,7,5
2322843090433145856,8,4.94
2322843090433145856,9,5
2322843090433145856,10,5
2322843090433145856,11,5
2322843090433145856,12,4.38
2322843090433145856,13,4.43
2322843090433145856,14,4.83
2322843090433145856,15,5
2369291785971961856,1,4.43
2369291785971961856,2,4.29
2369291785971961856,3,4.99
2369291785971961856,4,5
2369291785971961856,5,5
2369291785971961856,6,5
2369291785971961856,7,4.94
2369291785971961856,8,4.57
2369291785971961856,9,4.98
2369291785971961856,10,5
2369291785971961856,11,4.8
2369291785971961856,12,4.88
2369291785971961856,13,4.72
2369291785971961856,14,5
2369291785971961856,15,4.98
236991068021228512,1,5
236991068021228512,2,4.4
236991068021228512,3,4.91
236991068021228512,4,4.85
236991068021228512,5,4.98
236991068021228512,6,5
236991068021228512,7,4.32
236991068021228512,8,5
236991068021228512,9,4.03
236991068021228512,10,4.92
236991068021228512,11,5
236991068021228512,12,4.3
236991068021228512,13,4.68
236991068021228512,14,5
236991068021228512,15,4.96
2466851993179555840,1,4.99
2466851993179555840,2,4.57
2466851993179555840,3,4.97
2466851993179555840,4,5
2466851993179555840,5,5
2466851993179555840,6,4.53
2466851993179555840,7,4.94
2466851993179555840,8,4.84
2466851993179555840,9,5
2466851993179555840,10,5
2466851993179555840,11,4.91
2466851993179555840,12,4.92
2466851993179555840,13,5
2466851993179555840,14,4.98
2466851993179555840,15,4.63
2528002995519242240,1,4.99
2528002995519242240,2,5
2528002995519242240,3,5
2528002995519242240,4,4.57
2528002995519242240,5,4.62
2528002995519242240,6,4.89
2528002995519242240,7,4.96
2528002995519242240,8,5
2528002995519242240,9,5
2528002995519242240,10,5
2528002995519242240,11,5
2528002995519242240,12,4.3
2528002995519242240,13,4.98
2528002995519242240,14,5
2528002995519242240,15,4.96
2529850750100547584,1,5
2529850750100547584,2,4.64
2529850750100547584,3,4.69
2529850750100547584,4,4.49
2529850750100547584,5,4.38
2529850750100547584,6,4.67
2529850750100547584,7,4.51
2529850750100547584,8,5
2529850750100547584,9,5
2529850750100547584,10,4.53
2529850750100547584,11,4.44
2529850750100547584,12,4.31
2529850750100547584,13,4.97
2529850750100547584,14,4.98
2529850750100547584,15,4.96
2548863902348364288,1,4.95
2548863902348364288,2,4.93
2548863902348364288,3,5
2548863902348364288,4,4.77
2548863902348364288,5,5
2548863902348364288,6,5
2548863902348364288,7,4.92
2548863902348364288,8,4.94
2548863902348364288,9,5
2548863902348364288,10,5
2548863902348364288,11,4.88
2548863902348364288,12,5
2548863902348364288,13,4.9
2548863902348364288,14,5
2548863902348364288,15,4.98
2597877881097095168,1,5
2597877881097095168,2,5
2597877881097095168,3,4.95
2597877881097095168,4,5
2597877881097095168,5,5
2597877881097095168,6,5
2597877881097095168,7,5
2597877881097095168,8,5
2597877881097095168,9,4.91
2597877881097095168,10,4.83
2597877881097095168,11,4.93
2597877881097095168,12,5
2597877881097095168,13,5
2597877881097095168,14,4.92
2597877881097095168,15,4.91
2614692360353809408,1,5
2614692360353809408,2,4.88
2614692360353809408,3,3.93
2614692360353809408,4,4.89
2614692360353809408,5,5
2614692360353809408,6,4.88
2614692360353809408,7,5
2614692360353809408,8,4.99
2614692360353809408,9,4.96
2614692360353809408,10,4.98
2614692360353809408,11,5
2614692360353809408,12,4.3
2614692360353809408,13,5
2614692360353809408,14,5
2614692360353809408,15,4.99
2621640961699132416,1,4.98
2621640961699132416,2,4.65
2621640961699132416,3,4.81
2621640961699132416,4,4.97
2621640961699132416,5,4.59
2621640961699132416,6,4.99
2621640961699132416,7,4.98
2621640961699132416,8,5
2621640961699132416,9,4.35
2621640961699132416,10,4.99
2621640961699132416,11,4.97
2621640961699132416,12,5
2621640961699132416,13,5
2621640961699132416,14,5
2621640961699132416,15,5
2640674527039616000,1,4.99
2640674527039616000,2,5
2640674527039616000,3,4.99
2640674527039616000,4,4.9
2640674527039616000,5,5
2640674527039616000,6,4.89
2640674527039616000,7,5
2640674527039616000,8,4.9
2640674527039616000,9,4.97
2640674527039616000,10,4.66
2640674527039616000,11,4.95
2640674527039616000,12,4.88
2640674527039616000,13,4.97
2640674527039616000,14,4.95
2640674527039616000,15,4.95
2830812698734466560,1,5
2830812698734466560,2,4.99
2830812698734466560,3,4.62
2830812698734466560,4,4.6
2830812698734466560,5,4.99
2830812698734466560,6,5
2830812698734466560,7,5
2830812698734466560,8,4.91
2830812698734466560,9,4.16
2830812698734466560,10,4.31
2830812698734466560,11,4.99
2830812698734466560,12,4.52
2830812698734466560,13,4.91
2830812698734466560,14,4.47
2830812698734466560,15,4.98
2879035165726884864,1,5
2879035165726884864,2,5
2879035165726884864,3,4.82
2879035165726884864,4,4.92
2879035165726884864,5,4.72
2879035165726884864,6,4.87
2879035165726884864,7,4.98
2879035165726884864,8,5
2879035165726884864,9,5
2879035165726884864,10,5
2879035165726884864,11,5
2879035165726884864,12,4.62
2879035165726884864,13,4.75
2879035165726884864,14,4.99
2879035165726884864,15,5
288688214326601088,1,4.96
288688214326601088,2,4.99
288688214326601088,3,4.98
288688214326601088,4,4.83
288688214326601088,5,4.69
288688214326601088,6,4.9
288688214326601088,7,4.98
288688214326601088,8,4.97
288688214326601088,9,4.98
288688214326601088,10,5
288688214326601088,11,4.4
288688214326601088,12,4.79
288688214326601088,13,5
288688214326601088,14,4.81
288688214326601088,15,4.96
2993829382748720640,1,4.99
2993829382748720640,2,4.6
2993829382748720640,3,4.74
2993829382748720640,4,4.99
2993829382748720640,5,4.79
2993829382748720640,6,5
2993829382748720640,7,4.91
2993829382748720640,8,5
2993829382748720640,9,4.46
2993829382748720640,10,4.94
2993829382748720640,11,5
2993829382748720640,12,4.94
2993829382748720640,13,5
2993829382748720640,14,5
2993829382748720640,15,5
3134212910670537728,1,4.02
3134212910670537728,2,4.84
3134212910670537728,3,5
3134212910670537728,4,5
3134212910670537728,5,4.94
3134212910670537728,6,4.89
3134212910670537728,7,5
3134212910670537728,8,4.99
3134212910670537728,9,4.68
3134212910670537728,10,4.99
3134212910670537728,11,4.55
3134212910670537728,12,4.94
3134212910670537728,13,4.8
3134212910670537728,14,4.96
3134212910670537728,15,4.66
3.233958729009e+18,1,5
3.233958729009e+18,2,5
3.233958729009e+18,3,4.18
3.233958729009e+18,4,4.6
3.233958729009e+18,5,5
3.233958729009e+18,6,5
3.233958729009e+18,7,4.97
3.233958729009e+18,8,5
3.233958729009e+18,9,4.95
3.233958729009e+18,10,4.97
3.233958729009e+18,11,5
3.233958729009e+18,12,3.99
3.233958729009e+18,13,3.56
3.233958729009e+18,14,4.21
3.233958729009e+18,15,4.55
3238031616204821504,1,5
3238031616204821504,2,4.97
3238031616204821504,3,4.99
3238031616204821504,4,4.89
3238031616204821504,5,4.79
3238031616204821504,6,4.68
3238031616204821504,7,5
3238031616204821504,8,4.76
3238031616204821504,9,4.92
3238031616204821504,10,4.96
3238031616204821504,11,4.95
3238031616204821504,12,4.78
3238031616204821504,13,4.95
3238031616204821504,14,4.96
3238031616204821504,15,4.59
372202083118766400,1,5
372202083118766400,2,4.88
372202083118766400,3,4.97
372202083118766400,4,5
372202083118766400,5,4.99
372202083118766400,6,4.63
372202083118766400,7,5
372202083118766400,8,4.74
372202083118766400,9,4.98
372202083118766400,10,4.4
372202083118766400,11,5
372202083118766400,12,4.77
372202083118766400,13,4.8
372202083118766400,14,4.95
372202083118766400,15,5
3722631398071619072,1,4.43
3722631398071619072,2,4.05
3722631398071619072,3,4.62
3722631398071619072,4,3.79
3722631398071619072,5,4.47
3722631398071619072,6,4.7
3722631398071619072,7,5
3722631398071619072,8,5
3722631398071619072,9,5
3722631398071619072,10,4.98
3722631398071619072,11,5
3722631398071619072,12,5
3722631398071619072,13,4.87
3722631398071619072,14,4.82
3722631398071619072,15,4.99
3746445146264830976,1,5
3746445146264830976,2,4.61
3746445146264830976,3,4.78
3746445146264830976,4,4.89
3746445146264830976,5,5
3746445146264830976,6,4.75
3746445146264830976,7,4.91
3746445146264830976,8,4.87
3746445146264830976,9,4.86
3746445146264830976,10,4.65
3746445146264830976,11,4.67
3746445146264830976,12,5
3746445146264830976,13,5
3746445146264830976,14,4.77
3746445146264830976,15,4.92
3951916623318361088,1,4.61
3951916623318361088,2,4.79
3951916623318361088,3,4.4
3951916623318361088,4,4.93
3951916623318361088,5,4.7
3951916623318361088,6,4.86
3951916623318361088,7,4.98
3951916623318361088,8,5
3951916623318361088,9,5
3951916623318361088,10,4.99
3951916623318361088,11,4.98
3951916623318361088,12,5
3951916623318361088,13,3.98
3951916623318361088,14,3.95
3951916623318361088,15,4.99
4009577411411104768,1,4.63
4009577411411104768,2,4.89
4009577411411104768,3,3.95
4009577411411104768,4,3.92
4009577411411104768,5,4.79
4009577411411104768,6,5
4009577411411104768,7,5
4009577411411104768,8,5
4009577411411104768,9,4.45
4009577411411104768,10,4.96
4009577411411104768,11,5
4009577411411104768,12,5
4009577411411104768,13,5
4009577411411104768,14,5
4009577411411104768,15,4.85
4058150556056546304,1,4.97
4058150556056546304,2,4.1
4058150556056546304,3,4.86
4058150556056546304,4,5
4058150556056546304,5,4.26
4058150556056546304,6,4.25
4058150556056546304,7,4.76
4058150556056546304,8,4.93
4058150556056546304,9,4.96
4058150556056546304,10,4.96
4058150556056546304,11,4.87
