"Sim_N","Day","AVG_SF_per_Day"
1952636817566365440,7,2.18
1952636817566365440,8,2.6
1952636817566365440,9,3.16
1952636817566365440,10,2.52
1952636817566365440,11,1.39
1952636817566365440,12,2.37
1952636817566365440,13,2.39
1952636817566365440,14,3.2
1952636817566365440,15,1.76
2038509129896358400,1,4.95
2038509129896358400,2,3.41
2038509129896358400,3,3.37
2038509129896358400,4,2.78
2038509129896358400,5,3.76
2038509129896358400,6,3.38
2038509129896358400,7,1.36
2038509129896358400,8,1.83
2038509129896358400,9,3.55
2038509129896358400,10,1.74
2038509129896358400,11,3.16
2038509129896358400,12,3
2038509129896358400,13,1.69
2038509129896358400,14,2.27
2038509129896358400,15,1.87
2189018517382686464,1,4.44
2189018517382686464,2,3.12
2189018517382686464,3,4.14
2189018517382686464,4,3.46
2189018517382686464,5,3.17
2189018517382686464,6,3.05
2189018517382686464,7,3.97
2189018517382686464,8,2.28
2189018517382686464,9,2.53
2189018517382686464,10,3.58
2189018517382686464,11,3.92
2189018517382686464,12,4.44
2189018517382686464,13,4.62
2189018517382686464,14,4.8
2189018517382686464,15,4.12
2198251546555454464,1,4.97
2198251546555454464,2,4.94
2198251546555454464,3,4.13
2198251546555454464,4,1.99
2198251546555454464,5,2.83
2198251546555454464,6,3.38
2198251546555454464,7,2.9
2198251546555454464,8,3.77
2198251546555454464,9,3.75
2198251546555454464,10,4.84
2198251546555454464,11,4.84
2198251546555454464,12,3.84
2198251546555454464,13,4.41
2198251546555454464,14,4.61
2198251546555454464,15,3.64
2230766443302433536,1,3.41
2230766443302433536,2,1.79
2230766443302433536,3,1.93
2230766443302433536,4,2
2230766443302433536,5,3.16
2230766443302433536,6,3.25
2230766443302433536,7,4.74
2230766443302433536,8,4.94
2230766443302433536,9,4.09
2230766443302433536,10,2.99
2230766443302433536,11,2.71
2230766443302433536,12,2.9
2230766443302433536,13,2.87
2230766443302433536,14,3.75
2230766443302433536,15,3.7
2257429112408794880,1,4.65
2257429112408794880,2,4.37
2257429112408794880,3,2.93
2257429112408794880,4,1.51
2257429112408794880,5,2.3
2257429112408794880,6,2.79
2257429112408794880,7,4.13
2257429112408794880,8,4.17
2257429112408794880,9,4.76
2257429112408794880,10,4.98
2257429112408794880,11,4.01
2257429112408794880,12,5
2257429112408794880,13,5
2257429112408794880,14,4.63
2257429112408794880,15,3.93
238372738288530432,1,4.87
238372738288530432,2,4.91
238372738288530432,3,4.07
238372738288530432,4,1.84
238372738288530432,5,1.92
238372738288530432,6,4.04
238372738288530432,7,4.84
238372738288530432,8,4.51
238372738288530432,9,3.19
238372738288530432,10,1.58
238372738288530432,11,1.06
238372738288530432,12,1.81
238372738288530432,13,3.03
238372738288530432,14,3.12
238372738288530432,15,3.39
2463837898899681792,1,4.28
2463837898899681792,2,3.71
2463837898899681792,3,3.91
2463837898899681792,4,4.73
2463837898899681792,5,3.67
2463837898899681792,6,3.33
2463837898899681792,7,2.03
2463837898899681792,8,1.94
2463837898899681792,9,4.3
2463837898899681792,10,3.09
2463837898899681792,11,1.27
2463837898899681792,12,2.01
2463837898899681792,13,3.17
2463837898899681792,14,3.07
2463837898899681792,15,3.25
2489257070974690304,1,5
2489257070974690304,2,4.33
2489257070974690304,3,3.08
2489257070974690304,4,3.24
2489257070974690304,5,3.31
2489257070974690304,6,2.13
2489257070974690304,7,1.21
2489257070974690304,8,2.93
2489257070974690304,9,1.78
2489257070974690304,10,1.67
2489257070974690304,11,1.85
2489257070974690304,12,3.01
2489257070974690304,13,1.88
2489257070974690304,14,1.89
2489257070974690304,15,1.55
2491142493722503680,1,4.95
2491142493722503680,2,2.77
2491142493722503680,3,3.07
2491142493722503680,4,3.3
2491142493722503680,5,1.64
2491142493722503680,6,1.73
2491142493722503680,7,2.93
2491142493722503680,8,1.43
2491142493722503680,9,1.24
2491142493722503680,10,2.76
2491142493722503680,11,2.43
2491142493722503680,12,2.05
2491142493722503680,13,1.62
2491142493722503680,14,3.09
2491142493722503680,15,0.96
2644805161903309312,1,4.54
2644805161903309312,2,4.02
2644805161903309312,3,3.05
2644805161903309312,4,1.85
2644805161903309312,5,2.71
2644805161903309312,6,3.17
2644805161903309312,7,2.97
2644805161903309312,8,2.51
2644805161903309312,9,2.2
2644805161903309312,10,1.62
2644805161903309312,11,2.06
2644805161903309312,12,1.43
2644805161903309312,13,2.27
2644805161903309312,14,3.63
2644805161903309312,15,3.44
2692150179961323008,1,4.95
2692150179961323008,2,4.53
2692150179961323008,3,4.92
2692150179961323008,4,4.75
2692150179961323008,5,4.99
2692150179961323008,6,4.94
2692150179961323008,7,4.26
2692150179961323008,8,2.45
2692150179961323008,9,1.43
2692150179961323008,10,1.45
2692150179961323008,11,2.67
2692150179961323008,12,2.04
2692150179961323008,13,4.24
2692150179961323008,14,4.44
2692150179961323008,15,4.03
2722932884000960512,1,5
2722932884000960512,2,4.7
2722932884000960512,3,3.76
2722932884000960512,4,3.19
2722932884000960512,5,3.6
2722932884000960512,6,2.57
2722932884000960512,7,1.96
2722932884000960512,8,2.3
2722932884000960512,9,1.5
2722932884000960512,10,1.67
2722932884000960512,11,2.45
2722932884000960512,12,1.33
2722932884000960512,13,1.84
2722932884000960512,14,3.14
2722932884000960512,15,3.34
2732443153515533312,1,4.97
2732443153515533312,2,4.69
2732443153515533312,3,4.83
2732443153515533312,4,5
2732443153515533312,5,4.13
2732443153515533312,6,3.59
2732443153515533312,7,3.44
2732443153515533312,8,3.71
2732443153515533312,9,2.55
2732443153515533312,10,1.5
2732443153515533312,11,1.65
2732443153515533312,12,1.55
2732443153515533312,13,1.54
2732443153515533312,14,2.92
2732443153515533312,15,1.04
2774462766403508736,1,4.95
2774462766403508736,2,4.47
2774462766403508736,3,2.82
2774462766403508736,4,2.58
2774462766403508736,5,2.11
2774462766403508736,6,2.35
2774462766403508736,7,2.34
2774462766403508736,8,3.88
2774462766403508736,9,4.91
2774462766403508736,10,5
2774462766403508736,11,4.97
2774462766403508736,12,3.99
2774462766403508736,13,1.3
2774462766403508736,14,1.21
2774462766403508736,15,0.6
2845809517005089280,1,4.92
2845809517005089280,2,4.96
2845809517005089280,3,3.61
2845809517005089280,4,2.58
2845809517005089280,5,3.66
2845809517005089280,6,3.6
2845809517005089280,7,3.25
2845809517005089280,8,3.59
2845809517005089280,9,1.94
2845809517005089280,10,1.61
2845809517005089280,11,2.25
2845809517005089280,12,2.74
2845809517005089280,13,3.95
2845809517005089280,14,4.12
2845809517005089280,15,3.77
2855000430840074240,1,4.44
2855000430840074240,2,3.84
2855000430840074240,3,3.19
2855000430840074240,4,1.49
2855000430840074240,5,2.69
2855000430840074240,6,3.1
2855000430840074240,7,2.35
2855000430840074240,8,1.09
2855000430840074240,9,1.74
2855000430840074240,10,3.74
2855000430840074240,11,2.95
2855000430840074240,12,2.38
2855000430840074240,13,2.33
2855000430840074240,14,3.26
2855000430840074240,15,1.88
2906434445494185984,1,4.77
2906434445494185984,2,3.8
2906434445494185984,3,3.36
2906434445494185984,4,0.99
2906434445494185984,5,2.29
2906434445494185984,6,4.92
2906434445494185984,7,4.25
2906434445494185984,8,2.61
2906434445494185984,9,3
2906434445494185984,10,3.93
2906434445494185984,11,4.8
2906434445494185984,12,3.8
2906434445494185984,13,3.7
2906434445494185984,14,4.99
2906434445494185984,15,4.65
3028503580650726912,1,5
3028503580650726912,2,4.94
3028503580650726912,3,4.92
3028503580650726912,4,4.93
3028503580650726912,5,4.57
3028503580650726912,6,4.86
3028503580650726912,7,3.71
3028503580650726912,8,3.22
3028503580650726912,9,2.3
3028503580650726912,10,1.59
3028503580650726912,11,1.68
3028503580650726912,12,3.31
3028503580650726912,13,4.1
3028503580650726912,14,3.78
3028503580650726912,15,1.73
316736542359739200,1,5
316736542359739200,2,4.81
316736542359739200,3,3.95
316736542359739200,4,4.05
316736542359739200,5,2.08
316736542359739200,6,2.13
316736542359739200,7,1.5
316736542359739200,8,1.75
316736542359739200,9,3.44
316736542359739200,10,3.46
316736542359739200,11,4.64
316736542359739200,12,4.95
316736542359739200,13,4.83
316736542359739200,14,4.7
316736542359739200,15,2.29
3409485883740469760,1,4.95
3409485883740469760,2,3.77
3409485883740469760,3,3.71
3409485883740469760,4,2.07
3409485883740469760,5,1.13
3409485883740469760,6,1.91
3409485883740469760,7,2.07
3409485883740469760,8,1.04
3409485883740469760,9,3.25
3409485883740469760,10,4.53
3409485883740469760,11,4.82
3409485883740469760,12,4.52
3409485883740469760,13,3.61
3409485883740469760,14,2.36
3409485883740469760,15,2.95
3425558356082939904,1,4.74
3425558356082939904,2,4.57
3425558356082939904,3,4.99
3425558356082939904,4,3.7
3425558356082939904,5,4.36
3425558356082939904,6,3.93
3425558356082939904,7,1.86
3425558356082939904,8,1.96
3425558356082939904,9,1.97
3425558356082939904,10,3.74
3425558356082939904,11,4.8
3425558356082939904,12,4.11
3425558356082939904,13,4.46
3425558356082939904,14,1.24
3425558356082939904,15,1.57
3482738601115259392,1,4.73
3482738601115259392,2,3.99
3482738601115259392,3,2.88
3482738601115259392,4,2.42
3482738601115259392,5,1.08
3482738601115259392,6,1.15
3482738601115259392,7,2.67
3482738601115259392,8,2.68
3482738601115259392,9,3.5
3482738601115259392,10,3.37
3482738601115259392,11,4.79
3482738601115259392,12,4.13
3482738601115259392,13,2.23
3482738601115259392,14,3.16
3482738601115259392,15,0.74
3556589691494957568,1,4.99
3556589691494957568,2,4.51
3556589691494957568,3,4.91
3556589691494957568,4,4.77
3556589691494957568,5,4.97
3556589691494957568,6,2.61
3556589691494957568,7,1.97
3556589691494957568,8,2.43
3556589691494957568,9,2.93
3556589691494957568,10,2.03
3556589691494957568,11,3.37
3556589691494957568,12,2.48
3556589691494957568,13,2.42
3556589691494957568,14,2.26
3556589691494957568,15,2.89
3633489660707010560,1,4.97
3633489660707010560,2,4.65
3633489660707010560,3,4.48
3633489660707010560,4,4.92
3633489660707010560,5,4.56
3633489660707010560,6,1.55
3633489660707010560,7,2.1
3633489660707010560,8,2.19
3633489660707010560,9,3.44
3633489660707010560,10,1.86
3633489660707010560,11,3.25
3633489660707010560,12,4.84
3633489660707010560,13,3.48
3633489660707010560,14,1.97
3633489660707010560,15,0.98
406707785687521280,1,4.9
406707785687521280,2,5
406707785687521280,3,5
406707785687521280,4,4.13
406707785687521280,5,3.98
406707785687521280,6,2.9
406707785687521280,7,2.93
406707785687521280,8,2.31
406707785687521280,9,3.8
406707785687521280,10,4.05
406707785687521280,11,4.31
406707785687521280,12,3.45
406707785687521280,13,2.87
406707785687521280,14,2.4
406707785687521280,15,1.46
4084022324160946176,1,4.94
4084022324160946176,2,4.15
4084022324160946176,3,2.04
4084022324160946176,4,2.87
4084022324160946176,5,1.55
4084022324160946176,6,2.48
4084022324160946176,7,2.6
4084022324160946176,8,2.75
4084022324160946176,9,3
4084022324160946176,10,1.75
4084022324160946176,11,2.27
4084022324160946176,12,2.75
4084022324160946176,13,1.96
4084022324160946176,14,3.62
4084022324160946176,15,2.85
4254246788462388224,1,4.98
4254246788462388224,2,4.12
4254246788462388224,3,3.38
4254246788462388224,4,2.24
4254246788462388224,5,2.2
4254246788462388224,6,1.61
4254246788462388224,7,2.64
4254246788462388224,8,4.31
4254246788462388224,9,3.25
4254246788462388224,10,3.47
4254246788462388224,11,4.94
4254246788462388224,12,4.94
4254246788462388224,13,4.99
4254246788462388224,14,4.91
4254246788462388224,15,3.6
430206478486778560,1,4.16
430206478486778560,2,3.43
430206478486778560,3,2.38
430206478486778560,4,4.59
430206478486778560,5,4.09
430206478486778560,6,4.92
