"Sim_N","Day","AVG_SF_per_Day"
1047319896050519168,1,3.02
1047319896050519168,2,3.72
1047319896050519168,3,2.43
1047319896050519168,4,3.03
1047319896050519168,5,3.18
1047319896050519168,6,3.19
1047319896050519168,7,2.73
1047319896050519168,8,2.32
1047319896050519168,9,3.92
1047319896050519168,10,3.78
1047319896050519168,11,1.93
1047319896050519168,12,3.14
1047319896050519168,13,2.98
1047319896050519168,14,3.28
1047319896050519168,15,4.2
1142048213096235264,1,4.37
1142048213096235264,2,3.34
1142048213096235264,3,3
1142048213096235264,4,3.22
1142048213096235264,5,3.05
1142048213096235264,6,4.11
1142048213096235264,7,2.89
1142048213096235264,8,2.67
1142048213096235264,9,2.73
1142048213096235264,10,3.31
1142048213096235264,11,3.42
1142048213096235264,12,3.11
1142048213096235264,13,3.63
1142048213096235264,14,2.77
1142048213096235264,15,3.88
1151916915051024768,1,3.47
1151916915051024768,2,3.13
1151916915051024768,3,3.17
1151916915051024768,4,2.58
1151916915051024768,5,3.51
1151916915051024768,6,2.85
1151916915051024768,7,3.66
1151916915051024768,8,4.52
1151916915051024768,9,2.87
1151916915051024768,10,2.53
1151916915051024768,11,2.87
1151916915051024768,12,2.94
1151916915051024768,13,3.14
1151916915051024768,14,3.11
1151916915051024768,15,3.92
1338445077006381568,1,3.59
1338445077006381568,2,3.09
1338445077006381568,3,4.6
1338445077006381568,4,2.77
1338445077006381568,5,3.25
1338445077006381568,6,2.95
1338445077006381568,7,3.68
1338445077006381568,8,2.6
1338445077006381568,9,2.35
1338445077006381568,10,2.32
1338445077006381568,11,3.22
1338445077006381568,12,3.33
1338445077006381568,13,2.75
1338445077006381568,14,3.62
1338445077006381568,15,4.16
14005549287130172,1,3.19
14005549287130172,2,2.67
14005549287130172,3,3.35
14005549287130172,4,2.92
14005549287130172,5,2.86
14005549287130172,6,2.9
14005549287130172,7,2.11
14005549287130172,8,3.3
14005549287130172,9,3.18
14005549287130172,10,2.54
14005549287130172,11,2.58
14005549287130172,12,3.7
14005549287130172,13,2.91
14005549287130172,14,3.72
14005549287130172,15,3.6
1492070421698053376,1,3.49
1492070421698053376,2,3.04
1492070421698053376,3,2.92
1492070421698053376,4,3.24
1492070421698053376,5,2.72
1492070421698053376,6,2.62
1492070421698053376,7,3.24
1492070421698053376,8,2.55
1492070421698053376,9,3.92
1492070421698053376,10,3.13
1492070421698053376,11,2.7
1492070421698053376,12,4.4
1492070421698053376,13,2.14
1492070421698053376,14,3.82
1492070421698053376,15,4.5
1587642577899122688,1,3.62
1587642577899122688,2,2.46
1587642577899122688,3,3.04
1587642577899122688,4,2.99
1587642577899122688,5,2.28
1587642577899122688,6,2.61
1587642577899122688,7,3.71
1587642577899122688,8,2.7
1587642577899122688,9,2.68
1587642577899122688,10,3.29
1587642577899122688,11,3.79
1587642577899122688,12,2.51
1587642577899122688,13,2.98
1587642577899122688,14,3.89
1587642577899122688,15,3.39
1794750992093452544,1,2.91
1794750992093452544,2,1.9
1794750992093452544,3,3.35
1794750992093452544,4,2.66
1794750992093452544,5,2.68
1794750992093452544,6,2.68
1794750992093452544,7,2.88
1794750992093452544,8,2.21
1794750992093452544,9,2.53
1794750992093452544,10,2.66
1794750992093452544,11,2.64
1794750992093452544,12,2.71
1794750992093452544,13,4.03
1794750992093452544,14,2.7
1794750992093452544,15,4.5
1811096400059548672,1,4.12
1811096400059548672,2,2.86
1811096400059548672,3,3.47
1811096400059548672,4,2.51
1811096400059548672,5,3.54
1811096400059548672,6,2.89
1811096400059548672,7,2.87
1811096400059548672,8,3.12
1811096400059548672,9,3.6
1811096400059548672,10,2.63
1811096400059548672,11,2.19
1811096400059548672,12,3.23
1811096400059548672,13,2.86
1811096400059548672,14,2.69
1811096400059548672,15,4.62
1823073082082214400,1,4.04
1823073082082214400,2,3.46
1823073082082214400,3,2.28
1823073082082214400,4,4.6
1823073082082214400,5,2.93
1823073082082214400,6,3.3
1823073082082214400,7,1.73
1823073082082214400,8,2.71
1823073082082214400,9,3.38
1823073082082214400,10,3.05
1823073082082214400,11,4.02
1823073082082214400,12,2.58
1823073082082214400,13,2.69
1823073082082214400,14,3.08
1823073082082214400,15,3.7
2006625803118215936,1,4.45
2006625803118215936,2,3.26
2006625803118215936,3,3.12
2006625803118215936,4,4.11
2006625803118215936,5,2.97
2006625803118215936,6,1.63
2006625803118215936,7,3.22
2006625803118215936,8,3.36
2006625803118215936,9,3.65
2006625803118215936,10,2.66
2006625803118215936,11,2.62
2006625803118215936,12,2.66
2006625803118215936,13,2.21
2006625803118215936,14,3.19
2006625803118215936,15,3.24
2058083238814033408,1,3.19
2058083238814033408,2,3.21
2058083238814033408,3,3.23
2058083238814033408,4,2.16
2058083238814033408,5,3.02
2058083238814033408,6,2.89
2058083238814033408,7,3.5
2058083238814033408,8,3.17
2058083238814033408,9,2.99
2058083238814033408,10,3.53
2058083238814033408,11,3.55
2058083238814033408,12,2.21
2058083238814033408,13,3.67
2058083238814033408,14,2.74
2058083238814033408,15,4.2
2154821689676147456,1,3.41
2154821689676147456,2,3.57
2154821689676147456,3,4.48
2154821689676147456,4,2.75
2154821689676147456,5,3.73
2154821689676147456,6,2.74
2154821689676147456,7,3.64
2154821689676147456,8,3.74
2154821689676147456,9,2.96
2154821689676147456,10,3.02
2154821689676147456,11,2.74
2154821689676147456,12,3.21
2154821689676147456,13,2.97
2154821689676147456,14,3.24
2154821689676147456,15,4.65
2228290298586929152,1,2.53
2228290298586929152,2,2.62
2228290298586929152,3,3.14
2228290298586929152,4,2.93
2228290298586929152,5,3.35
2228290298586929152,6,2.36
2228290298586929152,7,3.55
2228290298586929152,8,3.33
2228290298586929152,9,2.19
2228290298586929152,10,2.27
2228290298586929152,11,4.5
2228290298586929152,12,4.06
2228290298586929152,13,3.09
2228290298586929152,14,3.51
2228290298586929152,15,3.93
2292081148342332928,1,3.21
2292081148342332928,2,3.81
2292081148342332928,3,2.82
2292081148342332928,4,3.31
2292081148342332928,5,3.27
2292081148342332928,6,3.81
2292081148342332928,7,2.34
2292081148342332928,8,3.79
2292081148342332928,9,2.69
2292081148342332928,10,2.81
2292081148342332928,11,3.87
2292081148342332928,12,3.55
2292081148342332928,13,3.74
2292081148342332928,14,3.44
2292081148342332928,15,3.85
2576108132514764288,1,4.82
2576108132514764288,2,2.92
2576108132514764288,3,2.97
2576108132514764288,4,3.13
2576108132514764288,5,2.69
2576108132514764288,6,3.01
2576108132514764288,7,2.66
2576108132514764288,8,2.87
2576108132514764288,9,2.55
2576108132514764288,10,2.8
2576108132514764288,11,2.42
2576108132514764288,12,4.23
2576108132514764288,13,3.29
2576108132514764288,14,3.35
2576108132514764288,15,3.72
266703094373480320,1,3.79
266703094373480320,2,2.94
266703094373480320,3,2.47
266703094373480320,4,3.59
266703094373480320,5,2.27
266703094373480320,6,2.95
266703094373480320,7,3.49
266703094373480320,8,4.56
266703094373480320,9,3.72
266703094373480320,10,1.86
266703094373480320,11,3.43
266703094373480320,12,3.47
266703094373480320,13,4.38
266703094373480320,14,2.94
266703094373480320,15,4.42
2731728981747688448,1,3.64
2731728981747688448,2,3.02
2731728981747688448,3,2.78
2731728981747688448,4,3.76
2731728981747688448,5,2.56
2731728981747688448,6,3.88
2731728981747688448,7,3.04
2731728981747688448,8,2.59
2731728981747688448,9,3.19
2731728981747688448,10,2.7
2731728981747688448,11,3.49
2731728981747688448,12,3.12
2731728981747688448,13,2.8
2731728981747688448,14,3.41
2731728981747688448,15,3.79
2778510273724729856,1,3.48
2778510273724729856,2,4.19
2778510273724729856,3,4.07
2778510273724729856,4,4.43
2778510273724729856,5,2.33
2778510273724729856,6,3.9
2778510273724729856,7,3.3
2778510273724729856,8,3.14
2778510273724729856,9,4.13
2778510273724729856,10,3.78
2778510273724729856,11,3.3
2778510273724729856,12,3.62
2778510273724729856,13,2.79
2778510273724729856,14,3.34
2778510273724729856,15,3.95
279394451637571968,1,3.65
279394451637571968,2,3.29
279394451637571968,3,3.64
279394451637571968,4,3.55
279394451637571968,5,3.07
279394451637571968,6,2.95
279394451637571968,7,3.1
279394451637571968,8,2.94
279394451637571968,9,2.92
279394451637571968,10,2.85
279394451637571968,11,3.37
279394451637571968,12,2.61
279394451637571968,13,2.5
279394451637571968,14,2.37
279394451637571968,15,4.75
2800673164490027520,1,2.81
2800673164490027520,2,3.54
2800673164490027520,3,2.57
2800673164490027520,4,2.5
2800673164490027520,5,2.9
2800673164490027520,6,3.07
2800673164490027520,7,2.76
2800673164490027520,8,2.93
2800673164490027520,9,4.15
2800673164490027520,10,3.59
2800673164490027520,11,2.08
2800673164490027520,12,3.96
2800673164490027520,13,3.14
2800673164490027520,14,2.79
2800673164490027520,15,3.94
2831723416441920512,1,3.1
2831723416441920512,2,2.67
2831723416441920512,3,2.73
2831723416441920512,4,2.47
2831723416441920512,5,3.25
2831723416441920512,6,3.38
2831723416441920512,7,3.51
2831723416441920512,8,2.13
2831723416441920512,9,3.87
2831723416441920512,10,3.23
2831723416441920512,11,1.97
2831723416441920512,12,2.87
2831723416441920512,13,3.43
2831723416441920512,14,2.48
2831723416441920512,15,4.22
2842436077104470528,1,3.62
2842436077104470528,2,2.09
2842436077104470528,3,2.98
2842436077104470528,4,3.04
2842436077104470528,5,3.6
