"Sim_N","Day","AVG_SF_per_Day"
2034913227595668736,5,1.46
2034913227595668736,6,1.02
2034913227595668736,7,0.97
2034913227595668736,8,1.15
2034913227595668736,9,1.02
2034913227595668736,10,1.42
2034913227595668736,11,0.92
2034913227595668736,12,0.83
2034913227595668736,13,0.83
2034913227595668736,14,1.41
2034913227595668736,15,0.57
2207342818953852160,1,2.51
2207342818953852160,2,1.39
2207342818953852160,3,1.36
2207342818953852160,4,0.73
2207342818953852160,5,0.71
2207342818953852160,6,0.89
2207342818953852160,7,0.8
2207342818953852160,8,2.32
2207342818953852160,9,0.62
2207342818953852160,10,1.15
2207342818953852160,11,1.24
2207342818953852160,12,1.71
2207342818953852160,13,1.18
2207342818953852160,14,0.99
2207342818953852160,15,0.45
2463923500322972160,1,4.16
2463923500322972160,2,1.28
2463923500322972160,3,0.55
2463923500322972160,4,1.5
2463923500322972160,5,0.77
2463923500322972160,6,1.01
2463923500322972160,7,1.46
2463923500322972160,8,0.52
2463923500322972160,9,0.91
2463923500322972160,10,1.83
2463923500322972160,11,1.37
2463923500322972160,12,2.1
2463923500322972160,13,1.26
2463923500322972160,14,1.03
2463923500322972160,15,0.49
2756101933206374400,1,3.67
2756101933206374400,2,1.2
2756101933206374400,3,1.03
2756101933206374400,4,0.86
2756101933206374400,5,0.96
2756101933206374400,6,0.94
2756101933206374400,7,1.27
2756101933206374400,8,1.61
2756101933206374400,9,1.83
2756101933206374400,10,0.98
2756101933206374400,11,1.24
2756101933206374400,12,1.48
2756101933206374400,13,1.07
2756101933206374400,14,0.87
2756101933206374400,15,0.73
292085482585612416,1,4.22
292085482585612416,2,2.04
292085482585612416,3,1.04
292085482585612416,4,1.36
292085482585612416,5,0.98
292085482585612416,6,1.27
292085482585612416,7,1.25
292085482585612416,8,1.45
292085482585612416,9,1.61
292085482585612416,10,1.22
292085482585612416,11,1.66
292085482585612416,12,0.95
292085482585612416,13,1.13
292085482585612416,14,0.85
292085482585612416,15,1.11
2955939946554452480,1,4.13
2955939946554452480,2,1.15
2955939946554452480,3,0.73
2955939946554452480,4,0.62
2955939946554452480,5,1.65
2955939946554452480,6,0.96
2955939946554452480,7,0.73
2955939946554452480,8,1.53
2955939946554452480,9,1.18
2955939946554452480,10,1.34
2955939946554452480,11,1.38
2955939946554452480,12,1.53
2955939946554452480,13,1.49
2955939946554452480,14,1.31
2955939946554452480,15,0.76
3124614499980522496,1,2.89
3124614499980522496,2,1.21
3124614499980522496,3,1.3
3124614499980522496,4,0.98
3124614499980522496,5,0.85
3124614499980522496,6,1.39
3124614499980522496,7,1.23
3124614499980522496,8,1.09
3124614499980522496,9,1.15
3124614499980522496,10,1.13
3124614499980522496,11,0.57
3124614499980522496,12,0.6
3124614499980522496,13,1.08
3124614499980522496,14,0.74
3124614499980522496,15,0.38
3143662901202396672,1,4.1
3143662901202396672,2,2.5
3143662901202396672,3,1.96
3143662901202396672,4,0.9
3143662901202396672,5,1.31
3143662901202396672,6,1.48
3143662901202396672,7,1.01
3143662901202396672,8,1.04
3143662901202396672,9,1.38
3143662901202396672,10,0.94
3143662901202396672,11,0.84
3143662901202396672,12,1.07
3143662901202396672,13,1.06
3143662901202396672,14,1.69
3143662901202396672,15,0.47
3165104152713432064,1,3.73
3165104152713432064,2,1.04
3165104152713432064,3,1.38
3165104152713432064,4,0.41
3165104152713432064,5,1.68
3165104152713432064,6,0.85
3165104152713432064,7,1.14
3165104152713432064,8,2.31
3165104152713432064,9,0.91
3165104152713432064,10,0.83
3165104152713432064,11,1.51
3165104152713432064,12,1.77
3165104152713432064,13,1.11
3165104152713432064,14,0.69
3165104152713432064,15,0.74
323003763551090880,1,3.87
323003763551090880,2,1.7
323003763551090880,3,1.11
323003763551090880,4,0.95
323003763551090880,5,1.19
323003763551090880,6,0.85
323003763551090880,7,2.12
323003763551090880,8,0.95
323003763551090880,9,1.05
323003763551090880,10,1.21
323003763551090880,11,1.23
323003763551090880,12,1.26
323003763551090880,13,2.24
323003763551090880,14,1.12
323003763551090880,15,1.53
3397621691388439040,1,3.49
3397621691388439040,2,0.82
3397621691388439040,3,0.8
3397621691388439040,4,0.89
3397621691388439040,5,0.79
3397621691388439040,6,0.93
3397621691388439040,7,1.92
3397621691388439040,8,1.47
3397621691388439040,9,0.78
3397621691388439040,10,0.65
3397621691388439040,11,1.26
3397621691388439040,12,1.27
3397621691388439040,13,0.92
3397621691388439040,14,0.91
3397621691388439040,15,0.31
3428603242181800448,1,4.43
3428603242181800448,2,1.61
3428603242181800448,3,0.91
3428603242181800448,4,0.94
3428603242181800448,5,0.76
3428603242181800448,6,0.91
3428603242181800448,7,1.11
3428603242181800448,8,0.81
3428603242181800448,9,1.1
3428603242181800448,10,0.67
3428603242181800448,11,1.33
3428603242181800448,12,1.79
3428603242181800448,13,0.71
3428603242181800448,14,0.77
3428603242181800448,15,0.72
3448032568048864256,1,3.12
3448032568048864256,2,0.97
3448032568048864256,3,1.18
3448032568048864256,4,1.3
3448032568048864256,5,1.38
3448032568048864256,6,0.71
3448032568048864256,7,0.64
3448032568048864256,8,1.35
3448032568048864256,9,0.78
3448032568048864256,10,1.13
3448032568048864256,11,0.86
3448032568048864256,12,0.94
3448032568048864256,13,0.93
3448032568048864256,14,0.8
3448032568048864256,15,1.16
346126260855991872,1,5
346126260855991872,2,3.58
346126260855991872,3,1.45
346126260855991872,4,1.33
346126260855991872,5,0.78
346126260855991872,6,0.51
346126260855991872,7,0.77
346126260855991872,8,1.58
346126260855991872,9,0.67
346126260855991872,10,0.85
346126260855991872,11,0.78
346126260855991872,12,1.41
346126260855991872,13,0.73
346126260855991872,14,0.77
346126260855991872,15,0.58
3504144962478384640,1,3.08
3504144962478384640,2,1.2
3504144962478384640,3,1.05
3504144962478384640,4,0.95
3504144962478384640,5,0.89
3504144962478384640,6,0.71
3504144962478384640,7,1.98
3504144962478384640,8,1.71
3504144962478384640,9,2.01
3504144962478384640,10,0.99
3504144962478384640,11,2.62
3504144962478384640,12,1.43
3504144962478384640,13,0.69
3504144962478384640,14,0.98
3504144962478384640,15,0.38
3524818768067082240,1,4.56
3524818768067082240,2,1.89
3524818768067082240,3,1.19
3524818768067082240,4,1.29
3524818768067082240,5,1.01
3524818768067082240,6,0.77
