"Sim_N","Day","Time","New_Patients","Waiting","Assigned","Discharged","Beds_Avail_EOH"
1012126310881226368,1,"0:00",2,0,2,0,8
1012126310881226368,1,"1:00",5,0,6,0,4
1012126310881226368,1,"2:00",2,0,5,3,5
1012126310881226368,1,"3:00",2,0,5,2,5
1012126310881226368,1,"4:00",4,0,9,0,1
1012126310881226368,1,"5:00",3,2,10,0,0
1012126310881226368,1,"6:00",0,2,10,0,0
1012126310881226368,1,"7:00",3,3,10,2,0
1012126310881226368,1,"8:00",5,7,10,1,0
1012126310881226368,1,"9:00",1,8,10,0,0
1012126310881226368,1,"10:00",0,5,10,3,0
1012126310881226368,1,"11:00",4,8,10,1,0
1012126310881226368,1,"12:00",4,10,10,1,0
1012126310881226368,1,"13:00",2,8,10,4,0
1012126310881226368,1,"14:00",3,8,10,3,0
1012126310881226368,1,"15:00",1,9,10,0,0
1012126310881226368,1,"16:00",2,9,10,2,0
1012126310881226368,1,"17:00",4,11,10,2,0
1012126310881226368,1,"18:00",1,10,10,2,0
1012126310881226368,1,"19:00",5,11,10,4,0
1012126310881226368,1,"20:00",2,8,10,5,0
1012126310881226368,1,"21:00",3,9,10,2,0
1012126310881226368,1,"22:00",1,6,10,4,0
1012126310881226368,1,"23:00",5,8,10,3,0
1012126310881226368,2,"0:00",1,6,10,3,0
1012126310881226368,2,"1:00",5,11,10,0,0
1012126310881226368,2,"2:00",0,10,10,1,0
1012126310881226368,2,"3:00",0,10,10,0,0
1012126310881226368,2,"4:00",0,9,10,1,0
1012126310881226368,2,"5:00",1,7,10,3,0
1012126310881226368,2,"6:00",0,2,10,5,0
1012126310881226368,2,"7:00",1,0,9,4,1
1012126310881226368,2,"8:00",2,0,7,4,3
1012126310881226368,2,"9:00",1,0,7,1,3
1012126310881226368,2,"10:00",3,0,8,2,2
1012126310881226368,2,"11:00",4,1,10,1,0
1012126310881226368,2,"12:00",1,0,8,4,2
1012126310881226368,2,"13:00",1,0,6,3,4
1012126310881226368,2,"14:00",4,0,7,3,3
1012126310881226368,2,"15:00",0,0,6,1,4
1012126310881226368,2,"16:00",2,0,7,1,3
1012126310881226368,2,"17:00",1,0,8,0,2
1012126310881226368,2,"18:00",5,1,10,1,0
1012126310881226368,2,"19:00",1,0,8,4,2
1012126310881226368,2,"20:00",3,1,10,0,0
1012126310881226368,2,"21:00",0,0,10,1,0
1012126310881226368,2,"22:00",0,0,8,2,2
1012126310881226368,2,"23:00",4,0,10,2,0
1012126310881226368,3,"0:00",0,0,9,1,1
1012126310881226368,3,"1:00",3,0,8,3,2
1012126310881226368,3,"2:00",3,0,9,2,1
1012126310881226368,3,"3:00",4,2,10,0,0
1012126310881226368,3,"4:00",1,2,10,1,0
1012126310881226368,3,"5:00",1,0,8,5,2
1012126310881226368,3,"6:00",0,0,7,1,3
1012126310881226368,3,"7:00",0,0,7,0,3
1012126310881226368,3,"8:00",5,1,10,1,0
1012126310881226368,3,"9:00",2,3,10,0,0
1012126310881226368,3,"10:00",1,3,10,1,0
1012126310881226368,3,"11:00",3,3,10,3,0
1012126310881226368,3,"12:00",4,6,10,1,0
1012126310881226368,3,"13:00",3,7,10,2,0
1012126310881226368,3,"14:00",0,5,10,2,0
1012126310881226368,3,"15:00",5,7,10,3,0
1012126310881226368,3,"16:00",5,10,10,2,0
1012126310881226368,3,"17:00",3,11,10,2,0
1012126310881226368,3,"18:00",0,11,10,0,0
1012126310881226368,3,"19:00",1,11,10,1,0
